Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	Consent	cycles	DATASTORE filetype	DATASTORE provider	DATASTORE region	dilution_factor	dilution_liquid	DNA_input_pg	Experiment	fresh_old	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	HOST	Instrument	iso_co_type	iso_run_nr	Isolation_Source	Lat_Lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	miseq_run_nr	ms_co_type	Organism	pcr_plate_nr	pico_ug_ul	Platform	qpcr_16S_ct	qpcr_16S_pgul	Raw	ReleaseDate	create_date	version	Sample Name	shared_id (run)	shared_id	SRA Study	Type
SRR14150837	AMPLICON	502	40409996	PRJNA718293	SAMN18632002	Metagenome or environmental	22095073	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"gs	ncbi	s3"	"s3.us-east-1	gs.US	ncbi.public"	1000	DNA_RNA_sh	NA	SRX10519636	fresh	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1083	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	28.5570666666667	ILLUMINA	NA	389.866888523102	59247	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	DNA_RNA_sh_fresh_1000x_6	NA	NA	SRP312669	iso_co
SRR14150838	AMPLICON	502	28220934	PRJNA718293	SAMN18632001	Metagenome or environmental	16105586	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"gs	ncbi	s3"	"gs.US	s3.us-east-1	ncbi.public"	10	DNA_RNA_sh	NA	SRX10519635	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1082	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	4.31	ILLUMINA	NA	34002.1629333496	38649	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	DNA_RNA_sh_10x_2_6	NA	NA	SRP312669	iso_co
SRR14150839	AMPLICON	502	31009042	PRJNA718293	SAMN18632000	Metagenome or environmental	17923964	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"gs	s3	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	10	elu_buff	NA	SRX10519634	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1081	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	NA	ILLUMINA	NA	58970.8557128906	37450	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	elu_buff_10x_2_6	NA	NA	SRP312669	iso_co
SRR14150840	AMPLICON	502	39484308	PRJNA718293	SAMN18631999	Metagenome or environmental	22876686	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"s3	ncbi	gs"	"s3.us-east-1	gs.US	ncbi.public"	100	DNA_RNA_sh	NA	SRX10519633	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1080	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	18.3982666666667	ILLUMINA	NA	2962.00370788574	53829	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	DNA_RNA_sh_100x_6	NA	NA	SRP312669	iso_co
SRR14150841	AMPLICON	502	26360522	PRJNA718293	SAMN18631998	Metagenome or environmental	14586267	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"s3	gs	ncbi"	"s3.us-east-1	ncbi.public	gs.US"	1000	milliQ	NA	SRX10519632	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1079	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	NA	ILLUMINA	NA	201.609507203102	35428	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	milliQ_1000x_2_6	NA	NA	SRP312669	iso_co
SRR14150842	AMPLICON	502	26326888	PRJNA718293	SAMN18631997	Metagenome or environmental	14556295	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"ncbi	gs	s3"	"s3.us-east-1	gs.US	ncbi.public"	500	milliQ	NA	SRX10519631	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1078	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	NA	ILLUMINA	NA	600.474059581757	33866	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	milliQ_500x_2_6	NA	NA	SRP312669	iso_co
SRR14150843	AMPLICON	502	37148502	PRJNA718293	SAMN18631996	Metagenome or environmental	20525052	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"s3	ncbi	gs"	"gs.US	ncbi.public	s3.us-east-1"	5000	milliQ	NA	SRX10519630	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1077	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	30.6638666666667	ILLUMINA	NA	45.0510457158089	48988	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	milliQ_5000x_6	NA	NA	SRP312669	iso_co
SRR14150844	AMPLICON	502	30555234	PRJNA718293	SAMN18631995	Metagenome or environmental	17421466	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"ncbi	s3	gs"	"gs.US	s3.us-east-1	ncbi.public"	50	elu_buff	NA	SRX10519629	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1076	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	4.73	ILLUMINA	NA	9516.91341400146	37242	2021-12-14T00:00:00Z	2021-04-06T10:55:00Z	1	elu_buff_50x_2_6	NA	NA	SRP312669	iso_co
SRR14150845	AMPLICON	502	41600740	PRJNA718293	SAMN18631994	Metagenome or environmental	23144780	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"s3	gs	ncbi"	"s3.us-east-1	ncbi.public	gs.US"	10000	DNA_RNA_sh	NA	SRX10519628	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1075	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	13.4262666666667	ILLUMINA	NA	8.10121651738882	64731	2021-12-14T00:00:00Z	2021-04-06T10:55:00Z	1	DNA_RNA_sh_10000x_6	NA	NA	SRP312669	iso_co
SRR14150846	AMPLICON	502	53978052	PRJNA718293	SAMN18631895	Metagenome or environmental	35425441	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	30x	"sra	fastq	run.zq"	"gs	s3	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	1000	SRX10519627	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	NA	OP	52.1365344 N 5.2103806 E	976	PAIRED	PCR	METAGENOMIC	55	NA	metagenome	NA	32.75	ILLUMINA	NA	571.656823158264	22286	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	L001_991_OP_1000_30x_5	L001_991	L001_991	SRP312669	sample
SRR14150847	AMPLICON	502	32759516	PRJNA718293	SAMN18631993	Metagenome or environmental	18018051	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	ncbi	s3"	"gs.US	s3.us-east-1	ncbi.public"	10000	milliQ	NA	SRX10519626	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1074	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	27.9702666666667	ILLUMINA	NA	22.0215562731028	46053	2021-12-14T00:00:00Z	2021-04-06T10:55:00Z	1	milliQ_10000x_6	NA	NA	SRP312669	iso_co
SRR14150848	AMPLICON	502	45241244	PRJNA718293	SAMN18631992	Metagenome or environmental	24796011	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"s3	gs	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	10	milliQ	NA	SRX10519625	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1073	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	34.7316666666667	ILLUMINA	NA	56012.7067565918	60683	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	milliQ_10x_6	NA	NA	SRP312669	iso_co
SRR14150849	AMPLICON	502	25786736	PRJNA718293	SAMN18631991	Metagenome or environmental	14701048	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"ncbi	s3	gs"	"s3.us-east-1	ncbi.public	gs.US"	50	milliQ	NA	SRX10519624	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1072	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	NA	ILLUMINA	NA	9680.08041381836	31239	2021-12-14T00:00:00Z	2021-04-06T10:55:00Z	1	milliQ_50x_2_6	NA	NA	SRP312669	iso_co
SRR14150850	AMPLICON	502	46447048	PRJNA718293	SAMN18631990	Metagenome or environmental	25452538	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"s3	ncbi	gs"	"gs.US	ncbi.public	s3.us-east-1"	100	elu_buff	NA	SRX10519623	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1071	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	15.3390666666667	ILLUMINA	NA	4871.29306793213	62469	2021-12-14T00:00:00Z	2021-04-06T10:55:00Z	1	elu_buff_100x_6	NA	NA	SRP312669	iso_co
SRR14150851	AMPLICON	502	42904936	PRJNA718293	SAMN18631989	Metagenome or environmental	23664145	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"s3	gs	ncbi"	"s3.us-east-1	ncbi.public	gs.US"	1000	elu_buff	NA	SRX10519622	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1070	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	28.1722666666667	ILLUMINA	NA	429.298400878906	59224	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	elu_buff_1000x_6	NA	NA	SRP312669	iso_co
SRR14150852	AMPLICON	502	49283850	PRJNA718293	SAMN18631988	Metagenome or environmental	27657898	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"gs	ncbi	s3"	"ncbi.public	s3.us-east-1	gs.US"	1000	DNA_RNA_sh	NA	SRX10519621	old	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1069	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	40.3023666666667	ILLUMINA	NA	143.354967236519	69293	2021-12-14T00:00:00Z	2021-04-06T10:55:00Z	1	DNA_RNA_sh_old_1000x_2_6	NA	NA	SRP312669	iso_co
SRR14150853	AMPLICON	502	42202136	PRJNA718293	SAMN18631987	Metagenome or environmental	23704199	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"s3	gs	ncbi"	"gs.US	s3.us-east-1	ncbi.public"	500	DNA_RNA_sh	NA	SRX10519620	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1068	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	20.2106666666667	ILLUMINA	NA	417.669206857681	60225	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	DNA_RNA_sh_500x_6	NA	NA	SRP312669	iso_co
SRR14150854	AMPLICON	502	45348170	PRJNA718293	SAMN18631986	Metagenome or environmental	25000164	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"s3	ncbi	gs"	"gs.US	s3.us-east-1	ncbi.public"	500	milliQ	NA	SRX10519619	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1067	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	29.3596666666667	ILLUMINA	NA	600.474059581757	58979	2021-12-14T00:00:00Z	2021-04-06T10:54:00Z	1	milliQ_500x_6	NA	NA	SRP312669	iso_co
SRR14150855	AMPLICON	502	22616104	PRJNA718293	SAMN18631985	Metagenome or environmental	12768443	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	s3	gs"	"ncbi.public	s3.us-east-1	gs.US"	50	DNA_RNA_sh	NA	SRX10519618	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	Zymo	NA	NA	52.1365344 N 5.2103806 E	1066	PAIRED	PCR	METAGENOMIC	56	NA	metagenome	NA	NA	ILLUMINA	NA	6284.64698791504	29660	2021-12-14T00:00:00Z	2021-04-06T10:57:00Z	1	DNA_RNA_sh_50x_2_6	NA	NA	SRP312669	iso_co
SRR14151166	AMPLICON	502	7209222	PRJNA718293	SAMN18631842	Metagenome or environmental	4247538	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"s3	gs	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10520314	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	26	NP	52.1365344 N 5.2103806 E	923	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	17.732097	ILLUMINA	28.2784080505371	0.312497519189492	10567	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	L005_362_4	L005_362	L005_362	SRP312669	sample
SRR14151167	AMPLICON	502	2703772	PRJNA718293	SAMN18631446	Metagenome or environmental	1722638	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"s3	gs	ncbi"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520313	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	B2	29	NA	52.1365344 N 5.2103806 E	527	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	8.7599434	ILLUMINA	32.0231285095215	0.0272532561211847	3524	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	iso_co_29_B2_3	NA	NA	SRP312669	iso_co
SRR14151168	AMPLICON	502	9418524	PRJNA718293	SAMN18631841	Metagenome or environmental	5682050	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	gs	s3"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10520312	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	922	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	15.0265086	ILLUMINA	30.6635112762451	0.126734608784318	12880	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	L005_484_4	L005_484	L005_484	SRP312669	sample
SRR14151169	AMPLICON	502	4322722	PRJNA718293	SAMN18631840	Metagenome or environmental	2707933	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"ncbi	gs	s3"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10520311	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	B1	29	NA	52.1365344 N 5.2103806 E	921	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	9.8058482	ILLUMINA	31.2947483062744	0.0445323530584574	5721	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	iso_co_29_B1_4	NA	NA	SRP312669	iso_co
SRR14151170	AMPLICON	502	5437664	PRJNA718293	SAMN18631839	Metagenome or environmental	3200114	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"ncbi	gs	s3"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10520310	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	B2	27	NA	52.1365344 N 5.2103806 E	920	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	10.6969538	ILLUMINA	31.1044178009033	0.0437659728049766	5212	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	iso_co_27_B2_4	NA	NA	SRP312669	iso_co
SRR14151171	AMPLICON	502	21394738	PRJNA718293	SAMN18631838	Metagenome or environmental	13679681	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"gs	ncbi	s3"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10520309	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	26	NP	52.1365344 N 5.2103806 E	919	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	45.158424	ILLUMINA	24.9444351196289	2.77759693562984	21324	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	L005_368_4	L005_368	L005_368	SRP312669	sample
SRR14151172	AMPLICON	502	27206894	PRJNA718293	SAMN18631837	Metagenome or environmental	16294211	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"s3	ncbi	gs"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10520308	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	24	NP	52.1365344 N 5.2103806 E	918	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	69.33078	ILLUMINA	22.280818939209	18.9239103347063	33171	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	L005_296_4	L005_296	L005_296	SRP312669	sample
SRR14151173	AMPLICON	502	21804872	PRJNA718293	SAMN18631836	Metagenome or environmental	10393798	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"gs	ncbi	s3"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10520307	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	917	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	83.71008	ILLUMINA	22.9815311431885	24.8938500881195	35649	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	L005_447_4	L005_447	L005_447	SRP312669	sample
SRR14151174	AMPLICON	502	12448094	PRJNA718293	SAMN18631835	Metagenome or environmental	7363826	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	ncbi	s3"	"s3.us-east-1	gs.US	ncbi.public"	NA	NA	NA	SRX10520306	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	916	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	50.346848	ILLUMINA	26.2066326141357	1.08355085831136	7395	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	L005_428_4	L005_428	L005_428	SRP312669	sample
SRR14151175	AMPLICON	502	11221206	PRJNA718293	SAMN18631834	Metagenome or environmental	6224571	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"ncbi	gs	s3"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520305	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	26	NP	52.1365344 N 5.2103806 E	915	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	45.603066	ILLUMINA	27.9709720611572	0.382243830244988	17477	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	L005_341_4	L005_341	L005_341	SRP312669	sample
SRR14151176	AMPLICON	502	13908412	PRJNA718293	SAMN18631833	Metagenome or environmental	7886525	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"gs	s3	ncbi"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520304	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	914	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	26.4250982	ILLUMINA	27.9595775604248	0.812949787359685	19505	2021-12-14T00:00:00Z	2021-04-06T11:12:00Z	1	L005_495_4	L005_495	L005_495	SRP312669	sample
SRR14151177	AMPLICON	502	5908540	PRJNA718293	SAMN18631832	Metagenome or environmental	3266318	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	gs	s3"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520303	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	913	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	41.2334478	ILLUMINA	26.7902946472168	0.72372448630631	8689	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	L005_319_4	L005_319	L005_319	SRP312669	sample
SRR14151178	AMPLICON	502	7637930	PRJNA718293	SAMN18631445	Metagenome or environmental	4537331	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"s3	ncbi	gs"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10520302	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	526	PAIRED	PCR	METAGENOMIC	53	NA	metagenome	NA	37.619825	ILLUMINA	28.4071941375732	0.311962328851223	10125	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	L005_537_3	L005_537	L005_537	SRP312669	sample
SRR14151179	AMPLICON	502	10197628	PRJNA718293	SAMN18631831	Metagenome or environmental	5969421	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	gs	s3"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10520301	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	912	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	23.6296428	ILLUMINA	28.9979457855225	0.174001834238879	14323	2021-12-14T00:00:00Z	2021-04-06T11:11:00Z	1	L005_424_4	L005_424	L005_424	SRP312669	sample
SRR14151180	AMPLICON	502	11721198	PRJNA718293	SAMN18631830	Metagenome or environmental	6540422	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"gs	s3	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10520300	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	911	PAIRED	PCR	METAGENOMIC	54	NA	metagenome	NA	21.6387542	ILLUMINA	29.4448490142822	0.154986730194651	17133	2021-12-14T00:00:00Z	2021-04-06T11:12:00Z	1	L005_512_4	L005_512	L005_512	SRP312669	sample
