#SampleID	Assay_Type	AvgSpotLen	BioProject	BioSample	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	age	age_units	body_habitat	body_product	body_site	collection_timestamp	dna_extracted	geo_loc_name	geography	host_age	host_age_month	host_age_years	host_common_name	host_gravidity	host_head_width_mm	host_length_mm	host_scientific_name	host_sex	host_state	host_subject_id	host_taxid	host_tot_mass_g	host_weight	latitude	loc_rad_geiger_gamma_usv_per_h	loc_rad_log	location	log_loc_rad_geiger_gamma_usv_per_h	longitude	mapfile	physical_specimen_location	physical_specimen_remaining	replicate	sample_type	sex	treatment	weight_units	loc2
ERR2117390	OTHER	250	PRJEB22579	SAMEA104288813	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174248	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.69	7/7/18	15	10	feces metagenome	ILLUMINA	7/3/18	ERR2117390	ERS1913791	ERP104266	qiita_sid_11360:11360.vole.69	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/27/16 17:30	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.53	107.49	Myodes glareolus	female	ad	69	447135	41.69	NA	51.20469	0.24	-0.62	NA	-0.62	30.172673	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
ERR2117391	OTHER	250	PRJEB22579	SAMEA104288814	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174249	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.75	7/7/18	7	5	feces metagenome	ILLUMINA	7/3/18	ERR2117391	ERS1913792	ERP104266	qiita_sid_11360:11360.vole.75	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/28/16 13:30	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.97	98.7	Myodes glareolus	female	ad	75	447135	20.05	NA	51.380876	24.17	1.38	NA	1.38	30.028058	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH1	stool	NA	CH	NA	inside CEZ
ERR2117392	OTHER	250	PRJEB22579	SAMEA104288815	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174250	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.76	7/7/18	6	4	feces metagenome	ILLUMINA	7/3/18	ERR2117392	ERS1913793	ERP104266	qiita_sid_11360:11360.vole.76	1	years	UBERON:feces	UBERON:feces	UBERON:feces	5/28/16 13:20	TRUE	Ukraine	NA	NA	NA	1	Bank vole	no	11.74	93.15	Myodes glareolus	male	juv	76	447135	19.45	NA	51.382881	26.61	1.43	NA	1.43	30.001564	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH1	stool	NA	CH	NA	inside CEZ
ERR2117393	OTHER	250	PRJEB22579	SAMEA104288816	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174251	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.78	7/7/18	10	7	feces metagenome	ILLUMINA	7/3/18	ERR2117393	ERS1913794	ERP104266	qiita_sid_11360:11360.vole.78	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/28/16 14:03	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.6	87.47	Myodes glareolus	female	ad	78	447135	17.77	NA	51.385139	13.86	1.14	NA	1.14	30.038926	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CH1	stool	NA	CH	NA	inside CEZ
ERR2117394	OTHER	250	PRJEB22579	SAMEA104288817	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174252	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.8	7/7/18	15	10	feces metagenome	ILLUMINA	7/3/18	ERR2117394	ERS1913795	ERP104266	qiita_sid_11360:11360.vole.8	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/26/16 13:13	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	13.03	94.81	Myodes glareolus	male	ad	8	447135	23.49	NA	51.203282	0.25	-0.6	NA	-0.6	30.151623	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
ERR2117395	OTHER	250	PRJEB22579	SAMEA104288818	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174253	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.87	7/7/18	19	13	feces metagenome	ILLUMINA	7/3/18	ERR2117395	ERS1913796	ERP104266	qiita_sid_11360:11360.vole.87	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/28/16 15:27	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	13.08	101.17	Myodes glareolus	male	ad	87	447135	25.91	NA	51.212497	0.31	-0.51	NA	-0.51	30.211561	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
ERR2117396	OTHER	250	PRJEB22579	SAMEA104288819	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174254	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.91	7/7/18	8	5	feces metagenome	ILLUMINA	7/3/18	ERR2117396	ERS1913797	ERP104266	qiita_sid_11360:11360.vole.91	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/28/16 16:53	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.61	85.29	Myodes glareolus	female	ad	91	447135	19.83	NA	51.212865	0.27	-0.57	NA	-0.57	30.192893	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
ERR2117397	OTHER	250	PRJEB22579	SAMEA104288820	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174255	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.96	7/7/18	15	9	feces metagenome	ILLUMINA	7/3/18	ERR2117397	ERS1913798	ERP104266	qiita_sid_11360:11360.vole.96	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/28/16 16:04	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.18	94.22	Myodes glareolus	male	ad	96	447135	23.97	NA	51.212865	0.27	-0.57	NA	-0.57	30.192893	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
ERR2117398	OTHER	250	PRJEB22579	SAMEA104288821	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174256	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.97	7/7/18	6	4	feces metagenome	ILLUMINA	7/3/18	ERR2117398	ERS1913799	ERP104266	qiita_sid_11360:11360.vole.97	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	5/28/16 15:20	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.39	91.87	Myodes glareolus	female	ad	97	447135	21.55	NA	51.212497	0.31	-0.51	NA	-0.51	30.211561	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	CL2	stool	NA	CL	NA	inside CEZ
ERR2117399	OTHER	250	PRJEB22579	SAMEA104288822	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174257	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K10	7/7/18	13	8	feces metagenome	ILLUMINA	7/3/18	ERR2117399	ERS1913800	ERP104266	qiita_sid_11360:11360.vole.K10	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 14:01	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.51	95.73	Myodes glareolus	male	ad	K10	447135	23.54	NA	50.521272	0.15	-0.82	NA	-0.82	30.42486	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117400	OTHER	250	PRJEB22579	SAMEA104288823	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174258	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K11	7/7/18	21	14	feces metagenome	ILLUMINA	7/3/18	ERR2117400	ERS1913801	ERP104266	qiita_sid_11360:11360.vole.K11	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 16:59	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.23	89.72	Myodes glareolus	female	ad	K11	447135	22.32	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117401	OTHER	250	PRJEB22579	SAMEA104288824	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174259	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K17	7/7/18	26	18	feces metagenome	ILLUMINA	7/3/18	ERR2117401	ERS1913802	ERP104266	qiita_sid_11360:11360.vole.K17	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 16:36	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.54	95.39	Myodes glareolus	female	ad	K17	447135	27.65	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117402	OTHER	250	PRJEB22579	SAMEA104288825	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174260	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K21	7/7/18	12	8	feces metagenome	ILLUMINA	7/3/18	ERR2117402	ERS1913803	ERP104266	qiita_sid_11360:11360.vole.K21	1	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 16:56	TRUE	Ukraine	NA	NA	NA	1	Bank vole	no	12.02	87.55	Myodes glareolus	female	juv	K21	447135	14.54	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117403	OTHER	250	PRJEB22579	SAMEA104288826	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174261	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K24	7/7/18	24	16	feces metagenome	ILLUMINA	7/3/18	ERR2117403	ERS1913804	ERP104266	qiita_sid_11360:11360.vole.K24	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 16:15	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.77	98.9	Myodes glareolus	female	ad	K24	447135	26.75	NA	50.5269	0.15	-0.82	NA	-0.82	30.4439	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117404	OTHER	250	PRJEB22579	SAMEA104288827	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174262	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K25	7/7/18	15	10	feces metagenome	ILLUMINA	7/3/18	ERR2117404	ERS1913805	ERP104266	qiita_sid_11360:11360.vole.K25	1	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 13:52	TRUE	Ukraine	NA	NA	NA	1	Bank vole	no	11.76	95.16	Myodes glareolus	male	juv	K25	447135	21.9	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117405	OTHER	250	PRJEB22579	SAMEA104288828	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174263	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K26	7/7/18	14	10	feces metagenome	ILLUMINA	7/3/18	ERR2117405	ERS1913806	ERP104266	qiita_sid_11360:11360.vole.K26	1	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 13:57	TRUE	Ukraine	NA	NA	NA	1	Bank vole	no	11.83	88.35	Myodes glareolus	male	juv	K26	447135	17.86	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117406	OTHER	250	PRJEB22579	SAMEA104288829	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174264	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K3	7/7/18	14	9	feces metagenome	ILLUMINA	7/3/18	ERR2117406	ERS1913807	ERP104266	qiita_sid_11360:11360.vole.K3	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 13:57	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.94	101.01	Myodes glareolus	male	ad	K3	447135	24.75	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117407	OTHER	250	PRJEB22579	SAMEA104288830	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174265	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K31	7/7/18	21	14	feces metagenome	ILLUMINA	7/3/18	ERR2117407	ERS1913808	ERP104266	qiita_sid_11360:11360.vole.K31	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 16:09	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.72	95.2	Myodes glareolus	female	ad	K31	447135	24.07	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117408	OTHER	250	PRJEB22579	SAMEA104288831	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174266	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K36	7/7/18	14	9	feces metagenome	ILLUMINA	7/3/18	ERR2117408	ERS1913809	ERP104266	qiita_sid_11360:11360.vole.K36	1	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 13:47	TRUE	Ukraine	NA	NA	NA	1	Bank vole	no	11.53	93.77	Myodes glareolus	male	juv	K36	447135	19.53	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117409	OTHER	250	PRJEB22579	SAMEA104288832	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174267	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K38	7/7/18	18	12	feces metagenome	ILLUMINA	7/3/18	ERR2117409	ERS1913810	ERP104266	qiita_sid_11360:11360.vole.K38	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 16:32	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	12.91	91.2	Myodes glareolus	female	ad	K38	447135	18.47	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117410	OTHER	250	PRJEB22579	SAMEA104288833	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174268	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K46	7/7/18	19	12	feces metagenome	ILLUMINA	7/3/18	ERR2117410	ERS1913811	ERP104266	qiita_sid_11360:11360.vole.K46	1	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 15:58	TRUE	Ukraine	NA	NA	NA	1	Bank vole	no	11.73	83.22	Myodes glareolus	male	juv	K46	447135	17	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117411	OTHER	250	PRJEB22579	SAMEA104288834	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174269	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K48	7/7/18	31	21	feces metagenome	ILLUMINA	7/3/18	ERR2117411	ERS1913812	ERP104266	qiita_sid_11360:11360.vole.K48	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 14:07	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.66	100.27	Myodes glareolus	male	ad	K48	447135	24.94	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117412	OTHER	250	PRJEB22579	SAMEA104288835	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174270	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K51	7/7/18	25	17	feces metagenome	ILLUMINA	7/3/18	ERR2117412	ERS1913813	ERP104266	qiita_sid_11360:11360.vole.K51	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 16:42	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	13.71	106.36	Myodes glareolus	female	ad	K51	447135	29.76	NA	50.5269	0.15	-0.82	NA	-0.82	30.4439	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117413	OTHER	250	PRJEB22579	SAMEA104288836	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174271	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K54	7/7/18	15	10	feces metagenome	ILLUMINA	7/3/18	ERR2117413	ERS1913814	ERP104266	qiita_sid_11360:11360.vole.K54	10	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 16:17	TRUE	Ukraine	NA	NA	NA	10	Bank vole	yes	13.68	97.32	Myodes glareolus	female	mature	K54	447135	24.47	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117414	OTHER	250	PRJEB22579	SAMEA104288837	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174272	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K55	7/7/18	11	8	feces metagenome	ILLUMINA	7/3/18	ERR2117414	ERS1913815	ERP104266	qiita_sid_11360:11360.vole.K55	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/16/16 12:37	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.53	97.71	Myodes glareolus	female	ad	K55	447135	24.43	NA	50.38999	0.52	-0.28	NA	-0.28	30.74168	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL2	stool	NA	KL	NA	near Kyiv
ERR2117415	OTHER	250	PRJEB22579	SAMEA104288838	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174273	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K57	7/7/18	10	7	feces metagenome	ILLUMINA	7/3/18	ERR2117415	ERS1913816	ERP104266	qiita_sid_11360:11360.vole.K57	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/16/16 11:45	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	13.11	101.37	Myodes glareolus	female	ad	K57	447135	33.74	NA	50.3882	0.55	-0.26	NA	-0.26	30.75294	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL2	stool	NA	KL	NA	near Kyiv
ERR2117416	OTHER	250	PRJEB22579	SAMEA104288839	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174274	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K58	7/7/18	16	11	feces metagenome	ILLUMINA	7/3/18	ERR2117416	ERS1913817	ERP104266	qiita_sid_11360:11360.vole.K58	1	years	UBERON:feces	UBERON:feces	UBERON:feces	6/16/16 12:12	TRUE	Ukraine	NA	NA	NA	1	Bank vole	no	11.99	80.43	Myodes glareolus	male	juv	K58	447135	16.26	NA	50.3882	0.55	-0.26	NA	-0.26	30.75294	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL2	stool	NA	KL	NA	near Kyiv
ERR2117417	OTHER	250	PRJEB22579	SAMEA104288840	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174275	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K59	7/7/18	18	12	feces metagenome	ILLUMINA	7/3/18	ERR2117417	ERS1913818	ERP104266	qiita_sid_11360:11360.vole.K59	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/16/16 11:35	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	13.21	96.14	Myodes glareolus	female	ad	K59	447135	23.26	NA	50.38896	0.55	-0.26	NA	-0.26	30.73459	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL2	stool	NA	KL	NA	near Kyiv
ERR2117418	OTHER	250	PRJEB22579	SAMEA104288841	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174276	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K6	7/7/18	12	8	feces metagenome	ILLUMINA	7/3/18	ERR2117418	ERS1913819	ERP104266	qiita_sid_11360:11360.vole.K6	1	years	UBERON:feces	UBERON:feces	UBERON:feces	6/15/16 13:47	TRUE	Ukraine	NA	NA	NA	1	Bank vole	no	11.93	89.85	Myodes glareolus	male	juv	K6	447135	19.65	NA	50.525859	0.15	-0.82	NA	-0.82	30.436933	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL1	stool	NA	KL	NA	near Kyiv
ERR2117419	OTHER	250	PRJEB22579	SAMEA104288842	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174277	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K62	7/7/18	11	7	feces metagenome	ILLUMINA	7/3/18	ERR2117419	ERS1913820	ERP104266	qiita_sid_11360:11360.vole.K62	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/16/16 11:39	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	13.04	99.29	Myodes glareolus	female	ad	K62	447135	23.1	NA	50.3882	0.55	-0.26	NA	-0.26	30.75294	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL2	stool	NA	KL	NA	near Kyiv
ERR2117420	OTHER	250	PRJEB22579	SAMEA104288843	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174278	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K63	7/7/18	16	10	feces metagenome	ILLUMINA	7/3/18	ERR2117420	ERS1913821	ERP104266	qiita_sid_11360:11360.vole.K63	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/16/16 11:39	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	yes	13.34	98.45	Myodes glareolus	female	ad	K63	447135	23.48	NA	50.3882	0.55	-0.26	NA	-0.26	30.75294	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL2	stool	NA	KL	NA	near Kyiv
ERR2117421	OTHER	250	PRJEB22579	SAMEA104288844	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174279	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K65	7/7/18	19	13	feces metagenome	ILLUMINA	7/3/18	ERR2117421	ERS1913822	ERP104266	qiita_sid_11360:11360.vole.K65	2~5	years	UBERON:feces	UBERON:feces	UBERON:feces	6/16/16 11:35	TRUE	Ukraine	NA	NA	NA	2~5	Bank vole	no	12.81	93.37	Myodes glareolus	male	ad	K65	447135	20.62	NA	50.38896	0.55	-0.26	NA	-0.26	30.73459	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL2	stool	NA	KL	NA	near Kyiv
ERR2117422	OTHER	250	PRJEB22579	SAMEA104288845	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	6/18/18	9/10/17	ERX2174280	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	11360.vole.K66	7/7/18	18	13	feces metagenome	ILLUMINA	7/3/18	ERR2117422	ERS1913823	ERP104266	qiita_sid_11360:11360.vole.K66	1	years	UBERON:feces	UBERON:feces	UBERON:feces	6/16/16 11:53	TRUE	Ukraine	NA	NA	NA	1	Bank vole	no	11.48	83.08	Myodes glareolus	male	juv	K66	447135	14.86	NA	50.38896	0.55	-0.26	NA	-0.26	30.73459	SraRunTable2.txt	"NA (prev. University of Oulu, Department of Ecology and Genetics)"	FALSE	KL2	stool	NA	KL	NA	near Kyiv
