Run	new_sampleid	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	datenum	collectiontime	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host	included_in_final_analysis	Instrument	Isolation_source	lat_lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	ScalingFactor	Seq_run	SRA Study	storage	time	timenum	feature.id2	IndividID2	Storage2	Seq_run2	Seq_depth_nospikein	HoursTilFrozen	scaling_factor	SampleDate	SampleTime	SampleTimeCat	HoursAfterSunrise	Month	Year	Season	AgeAtSamplingYears	AgeCat	Sex	GroupAtSampling	Condition_weight	SocialStatus	HoursSinceForagingStart	Temp_max	Temp_min	HourlyTemp	sum_rainfall_month	Bacterial_load	Observed	Shannon	MDS1_WU	MDS2_WU	MDS3_WU	MDS4_WU	MDS1_UU	MDS2_UU	MDS3_UU	MDS4_UU
SRR15929588	Sample359	AMPLICON	501	19154921	PRJNA764180	SAMN21470315	Metagenome or environmental	10529954	ULM UNIVERSITY	4/14/07	39186	1899-12-30 10:50:00	public	"fastq	sra"	"ncbi	s3	gs"	"s3.us-east-1	gs.US	ncbi.public"	SRX12219797	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799505 E	Feature370	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature370	1.538691458	RUN3	SRP337608	FROZEN	10:50:00	0.45	Feature370	ID 28	FROZEN	RUN3	26591	1.610795455	1.538691458	4/14/07	1899-12-30 10:50:00	MORNING	3.934166667	4	2007	WET SUMMER	1.584	MIDDLEAGED	M	Group 5	-9.377617486	Subordinate	2.297858145	31.7	10.5	24.5	29.6	40917	164	3.449748987	-0.141756584	-0.053087951	0.007812654	-0.015241262	0.17675719	-0.024721309	-0.026860506	0.072063021
SRR15929489	Sample36	AMPLICON	501	22845609	PRJNA764180	SAMN21469986	Metagenome or environmental	13701774	ULM UNIVERSITY	5/25/03	37766	1899-12-30 17:30:00	public	"sra	fastq"	"gs	ncbi	s3"	"ncbi.public	gs.US	s3.us-east-1"	SRX12219896	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799198 E	Feature41	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature41	0.412731356	RUN1	SRP337608	FROZEN	17:30:00	0.73	Feature41	ID 4	FROZEN	RUN1	26545	1.671585531	0.412731356	5/25/03	1899-12-30 17:30:00	AFTERNOON	10.22916667	5	2003	DRY WINTER	4.595	MIDDLEAGED	M	Group 36	2.685603315	Dominant	0.812890322	27.1	8	25	0	10949	365	3.873265999	0.173566055	0.151962382	0.088455617	-0.04905434	-0.302793854	0.244974311	-0.026473859	0.026918712
SRR15929586	Sample360	AMPLICON	501	19881661	PRJNA764180	SAMN21470316	Metagenome or environmental	11054229	ULM UNIVERSITY	4/14/07	39186	1899-12-30 10:57:00	public	"sra	fastq"	"gs	s3	ncbi"	"gs.US	ncbi.public	s3.us-east-1"	SRX12219799	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799506 E	Feature371	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature371	0.211084027	RUN3	SRP337608	FROZEN	10:57:00	0.46	Feature371	ID 33	FROZEN	RUN3	14660	1.494128788	0.211084027	4/14/07	1899-12-30 10:57:00	MORNING	4.050833333	4	2007	WET SUMMER	0.307	YOUNG	M	Group 5	9.085146448	Subordinate	2.414524811	31.7	10.5	24.5	29.6	3096	329	4.531106378	0.209099634	0.10143837	0.104693096	-0.111514007	-0.229178624	0.307022489	-0.144758268	0.095668971
SRR15929585	Sample361	AMPLICON	501	33026140	PRJNA764180	SAMN21470317	Metagenome or environmental	18281812	ULM UNIVERSITY	4/13/07	39185	1899-12-30 18:04:00	public	"sra	fastq"	"gs	s3	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	SRX12219800	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799507 E	Feature372	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature372	0.102466245	RUN3	SRP337608	FROZEN	18:04:00	0.75	Feature372	ID 34	FROZEN	RUN3	21723	1.589467535	0.102466245	4/13/07	1899-12-30 18:04:00	AFTERNOON	11.17583333	4	2007	WET SUMMER	0.304	YOUNG	M	Group 5	25.86967255	Subordinate	0.88771425	28.1	11.6	25.1	29.6	2243	521	5.340399141	0.21964209	0.132202117	0.093620019	-0.024413058	-0.250499314	0.30341857	-0.101890832	0.014365144
SRR15929584	Sample362	AMPLICON	501	72592354	PRJNA764180	SAMN21470318	Metagenome or environmental	42826735	ULM UNIVERSITY	4/14/07	39186	1899-12-30 12:15:00	public	"sra	fastq"	"s3	gs	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	SRX12219801	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800267 E	Feature373	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature373	0.092326887	RUN4	SRP337608	FROZEN	12:15:00	0.51	Feature373	ID 53	FROZEN	RUN4	64444	0.5	0.092326887	4/14/07	1899-12-30 12:15:00	MORNING	5.350833333	4	2007	WET SUMMER	4.345	MIDDLEAGED	F	Group 19	-65.11405271	Subordinate	3.714524811	31.7	10.5	26.6	29.6	5941	635	4.663853933	0.195499182	0.071878998	0.100332267	-0.000641146	-0.080990808	0.31959888	-0.14498959	0.010224819
SRR15929583	Sample363	AMPLICON	501	31896337	PRJNA764180	SAMN21470319	Metagenome or environmental	18930994	ULM UNIVERSITY	4/15/07	39187	1899-12-30 18:05:00	public	"sra	fastq"	"ncbi	gs	s3"	"gs.US	s3.us-east-1	ncbi.public"	SRX12219802	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799508 E	Feature374	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature374	0.487703873	RUN3	SRP337608	FROZEN	18:05:00	0.75	Feature374	ID 11	FROZEN	RUN3	31859	1.572800868	0.487703873	4/15/07	1899-12-30 18:05:00	AFTERNOON	11.17583333	4	2007	WET SUMMER	2.137	MIDDLEAGED	F	Group 40	-68.64121534	Subordinate	0.904380917	30.5	16.3	26.9	29.6	15521	264	3.395580272	0.161216013	-0.018980036	-0.181857076	0.112663434	-0.137710542	0.144340247	-0.144442439	-0.037231839
SRR15929582	Sample364	AMPLICON	501	19876986	PRJNA764180	SAMN21470320	Metagenome or environmental	11132718	ULM UNIVERSITY	4/17/07	39189	1899-12-30 10:12:00	public	"sra	fastq"	"gs	s3	ncbi"	"gs.US	s3.us-east-1	ncbi.public"	SRX12219803	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799509 E	Feature375	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature375	6.04864918	RUN3	SRP337608	FROZEN	10:12:00	0.43	Feature375	ID 84	FROZEN	RUN3	23122	2.244128788	6.04864918	4/17/07	1899-12-30 10:12:00	MORNING	3.275555556	4	2007	WET SUMMER	2.107	MIDDLEAGED	M	Group 36	-55.88117932	Subordinate	1.664524811	33.1	15.3	25.6	29.6	139849	201	3.686397339	0.120016815	-0.105552721	-0.004836316	0.013831587	0.186227988	0.142841437	-0.062951151	0.012305535
SRR15929581	Sample365	AMPLICON	501	28273881	PRJNA764180	SAMN21470321	Metagenome or environmental	16291108	ULM UNIVERSITY	4/20/07	39192	1899-12-30 07:54:00	public	"fastq	sra"	"gs	ncbi	s3"	"ncbi.public	gs.US	s3.us-east-1"	SRX12219804	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799510 E	Feature376	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature376	1.839973702	RUN3	SRP337608	FROZEN	7:54:00	0.33	Feature376	ID 17	FROZEN	RUN3	26944	4.544128788	1.839973702	4/20/07	1899-12-30 07:54:00	MORNING	0.95	4	2007	WET SUMMER	2.614	MIDDLEAGED	M	Group 40	32.57272559	Subordinate	0	31	15.9	18.4	30.4	49581	183	3.822692867	0.13305746	-0.008534649	-0.107211534	0.029717789	-0.072171517	0.176451518	-0.070515596	-0.038491694
SRR15929580	Sample366	AMPLICON	501	16166145	PRJNA764180	SAMN21470322	Metagenome or environmental	9168356	ULM UNIVERSITY	4/20/07	39192	1899-12-30 10:58:00	public	"sra	fastq"	"gs	ncbi	s3"	"s3.us-east-1	ncbi.public	gs.US"	SRX12219805	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799511 E	Feature377	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature377	0.393297817	RUN3	SRP337608	FROZEN	10:58:00	0.46	Feature377	ID 14	FROZEN	RUN3	12971	1.477462121	0.393297817	4/20/07	1899-12-30 10:58:00	MORNING	4.016666667	4	2007	WET SUMMER	1.148	MIDDLEAGED	F	Group 40	-29.6449245	Subordinate	2.431191478	31	15.9	26.7	30.4	5104	217	4.366532729	0.205836146	0.071311885	0.103873333	-0.021372242	-0.157596896	0.188704749	0.002539007	0.018530759
SRR15929579	Sample367	AMPLICON	501	16938684	PRJNA764180	SAMN21470323	Metagenome or environmental	10944811	ULM UNIVERSITY	4/23/07	39195	1899-12-30 17:34:00	public	"sra	fastq"	"s3	gs	ncbi"	"gs.US	ncbi.public	s3.us-east-1"	SRX12219806	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799512 E	Feature378	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature378	1.443050673	RUN1	SRP337608	FROZEN	17:34:00	0.73	Feature378	ID 37	FROZEN	RUN1	16729	2.089467535	1.443050673	4/23/07	1899-12-30 17:34:00	AFTERNOON	10.59055556	4	2007	WET SUMMER	4.411	MIDDLEAGED	F	Group 7	-82.01087953	Subordinate	0.38771425	30.7	15.8	28.7	32	24149	248	3.728703885	0.120728706	0.071266466	-0.175054566	-0.096078493	-0.248621881	0.187490152	0.290060092	0.011171944
SRR15929578	Sample368	AMPLICON	501	22017701	PRJNA764180	SAMN21470324	Metagenome or environmental	12895864	ULM UNIVERSITY	4/25/07	39197	1899-12-30 11:38:00	public	"sra	fastq"	"ncbi	gs	s3"	"s3.us-east-1	gs.US	ncbi.public"	SRX12219807	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799513 E	Feature379	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature379	0.847850395	RUN1	SRP337608	FROZEN	11:38:00	0.48	Feature379	ID 48	FROZEN	RUN1	17541	0.810795455	0.847850395	4/25/07	1899-12-30 11:38:00	MORNING	4.639444444	4	2007	WET SUMMER	2.118	MIDDLEAGED	F	Group 16	-58.11331554	Subordinate	3.097858145	33.8	16	30.6	32	14873	365	4.610298967	0.096988041	0.148046134	0.09890961	-0.08698146	-0.213450313	0.211825257	0.277996346	-0.017252308
SRR15929577	Sample369	AMPLICON	501	16168367	PRJNA764180	SAMN21470325	Metagenome or environmental	9791956	ULM UNIVERSITY	4/26/07	39198	1899-12-30 10:35:00	public	"sra	fastq"	"gs	ncbi	s3"	"ncbi.public	s3.us-east-1	gs.US"	SRX12219808	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799514 E	Feature380	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature380	0.476803816	RUN2	SRP337608	FROZEN	10:35:00	0.44	Feature380	ID 90	FROZEN	RUN2	13716	1.860795455	0.476803816	4/26/07	1899-12-30 10:35:00	MORNING	3.580555556	4	2007	WET SUMMER	0.986	YOUNG	M	Group 36	9.087715035	Subordinate	2.047858145	33.7	17.8	28.9	30.6	6528	355	4.881367704	0.186647055	0.131541751	0.083530815	-0.065514696	-0.188648212	0.294572375	0.026487904	-0.033105197
SRR15929478	Sample37	AMPLICON	501	60111460	PRJNA764180	SAMN21469987	Metagenome or environmental	34238594	ULM UNIVERSITY	6/7/03	37779	1899-12-30 12:22:00	public	"sra	fastq"	"s3	gs	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	SRX12219907	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.800260 E	Feature42	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature42	1.362120307	RUN4	SRP337608	FROZEN	12:22:00	0.52	Feature42	ID 46	FROZEN	RUN4	76518	0.99071061	1.362120307	6/7/03	1899-12-30 12:22:00	MORNING	4.990833333	6	2003	DRY WINTER	1.54	MIDDLEAGED	M	Group 11	-26.37928799	Subordinate	3.03013267	15.6	-5.3	14.4	0	104226	86	2.234167133	-0.178107671	0.125389554	-0.02215007	-0.016901455	-0.132340085	-0.158161281	0.030639057	-0.079301907
SRR15929575	Sample370	AMPLICON	501	19344854	PRJNA764180	SAMN21470326	Metagenome or environmental	11612318	ULM UNIVERSITY	4/26/07	39198	1899-12-30 17:48:00	public	"fastq	sra"	"s3	ncbi	gs"	"ncbi.public	s3.us-east-1	gs.US"	SRX12219810	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799515 E	Feature381	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature381	0.626467236	RUN2	SRP337608	FROZEN	17:48:00	0.74	Feature381	ID 77	FROZEN	RUN2	12075	1.856134201	0.626467236	4/26/07	1899-12-30 17:48:00	AFTERNOON	10.79722222	4	2007	WET SUMMER	0.986	YOUNG	F	Group 36	-36.20174225	Subordinate	0.621047583	33.7	17.8	30.1	30.6	7583	303	4.042769336	0.205065629	0.204070107	0.107090068	-0.112666742	-0.293126451	0.218248562	0.249993537	0.014009439
SRR15929574	Sample371	AMPLICON	501	13414319	PRJNA764180	SAMN21470327	Metagenome or environmental	8065046	ULM UNIVERSITY	4/27/07	39199	1899-12-30 18:00:00	public	"fastq	sra"	"gs	ncbi	s3"	"s3.us-east-1	gs.US	ncbi.public"	SRX12219811	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799516 E	Feature382	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature382	0.353255188	RUN2	SRP337608	FROZEN	18:00:00	0.75	Feature382	ID 12	FROZEN	RUN2	10205	1.656134201	0.353255188	4/27/07	1899-12-30 18:00:00	AFTERNOON	10.98833333	4	2007	WET SUMMER	2.17	MIDDLEAGED	F	Group 40	-43.77772071	Dominant	0.821047583	29.3	13.8	25.7	30.6	3605	259	4.296161384	0.179147462	0.122632853	-0.084721621	-0.076282419	-0.256020135	0.229140645	0.057056403	0.017841605
SRR15929573	Sample372	AMPLICON	501	20323155	PRJNA764180	SAMN21470328	Metagenome or environmental	12126582	ULM UNIVERSITY	4/29/07	39201	1899-12-30 10:30:00	public	"sra	fastq"	"gs	s3	ncbi"	"s3.us-east-1	gs.US	ncbi.public"	SRX12219812	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799517 E	Feature383	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature383	15.03521368	RUN2	SRP337608	FROZEN	10:30:00	0.44	Feature383	ID 18	FROZEN	RUN2	27744	1.944128788	15.03521368	4/29/07	1899-12-30 10:30:00	MORNING	3.470277778	4	2007	WET SUMMER	1.397	MIDDLEAGED	M	Group 40	-30.60365721	Subordinate	1.964524811	16.6	5.3	11.9	20.6	417130	259	4.653393791	0.011156134	-0.182802712	0.033380914	-0.11891576	0.258974064	0.144088196	0.074502672	0.101017728
SRR15929572	Sample373	AMPLICON	501	23716994	PRJNA764180	SAMN21470329	Metagenome or environmental	14036057	ULM UNIVERSITY	4/29/07	39201	1899-12-30 10:50:00	public	"sra	fastq"	"s3	ncbi	gs"	"ncbi.public	gs.US	s3.us-east-1"	SRX12219813	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799518 E	Feature384	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature384	4.918060548	RUN2	SRP337608	FROZEN	10:50:00	0.45	Feature384	ID 91	FROZEN	RUN2	34582	1.610795455	4.918060548	4/29/07	1899-12-30 10:50:00	MORNING	3.803611111	4	2007	WET SUMMER	0.995	YOUNG	M	Group 36	22.05846696	Subordinate	2.297858145	16.6	5.3	12.8	20.6	170080	232	3.330956558	-0.18811655	-0.033074777	0.100687794	-0.008941638	0.261029127	0.100121923	0.025797194	0.022921474
SRR15929571	Sample374	AMPLICON	501	11389834	PRJNA764180	SAMN21470330	Metagenome or environmental	6896629	ULM UNIVERSITY	4/29/07	39201	1899-12-30 11:23:00	public	"sra	fastq"	"s3	ncbi	gs"	"ncbi.public	gs.US	s3.us-east-1"	SRX12219814	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799519 E	Feature385	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature385	2.211060835	RUN2	SRP337608	FROZEN	11:23:00	0.47	Feature385	ID 78	FROZEN	RUN2	12857	1.060795455	2.211060835	4/29/07	1899-12-30 11:23:00	MORNING	4.353611111	4	2007	WET SUMMER	0.995	YOUNG	F	Group 36	11.5626529	Subordinate	2.847858145	16.6	5.3	12.8	20.6	28426	150	2.382901953	-0.200491536	0.150819633	0.093523802	0.07505281	-0.248433621	-0.066068047	0.099644767	-0.082041172
SRR15929570	Sample375	AMPLICON	501	13410468	PRJNA764180	SAMN21470331	Metagenome or environmental	7988695	ULM UNIVERSITY	5/1/07	39203	1899-12-30 17:20:00	public	"fastq	sra"	"s3	ncbi	gs"	"gs.US	ncbi.public	s3.us-east-1"	SRX12219815	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799520 E	Feature386	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature386	0.368596179	RUN2	SRP337608	FROZEN	17:20:00	0.72	Feature386	ID 27	FROZEN	RUN2	12460	2.322800868	0.368596179	5/1/07	1899-12-30 17:20:00	AFTERNOON	10.28527778	4	2007	WET SUMMER	2.247	MIDDLEAGED	M	Group 5	16.39238386	Dominant	0.154380917	25.7	3.6	25	15.6	4601	217	3.62916279	0.178203788	0.02390532	-0.208368295	-0.060303253	-0.269889468	0.307460993	-0.165157166	0.15236962
SRR15929569	Sample376	AMPLICON	501	50256701	PRJNA764180	SAMN21470332	Metagenome or environmental	27862325	ULM UNIVERSITY	5/4/07	39206	1899-12-30 09:00:00	public	"fastq	sra"	"gs	s3	ncbi"	"gs.US	s3.us-east-1	ncbi.public"	SRX12219816	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799521 E	Feature387	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature387	0.591272448	RUN3	SRP337608	FROZEN	9:00:00	0.38	Feature387	ID 111	FROZEN	RUN3	54799	3.920385253	0.591272448	5/4/07	1899-12-30 09:00:00	MORNING	1.924444444	5	2007	DRY WINTER	1.258	MIDDLEAGED	M	Group 37	-60.12904343	Subordinate	0.087244302	30.1	11.1	17.8	15.6	32414	472	3.790389043	-0.136954447	0.135048207	0.094227492	-0.011417716	0.007773553	0.205996194	-0.013690462	-0.035032603
SRR15929568	Sample377	AMPLICON	501	25138722	PRJNA764180	SAMN21470333	Metagenome or environmental	14714077	ULM UNIVERSITY	5/5/07	39207	1899-12-30 09:10:00	public	"sra	fastq"	"gs	s3	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	SRX12219817	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799522 E	Feature388	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature388	4.933429487	RUN2	SRP337608	FREEZEDRIED	9:10:00	0.38	Feature388	ID 84	FREEZEDRIED	RUN2	32304	3.753718587	4.933429487	5/5/07	1899-12-30 09:10:00	MORNING	2.081666667	5	2007	DRY WINTER	2.156	MIDDLEAGED	M	Group 36	-18.56465501	Subordinate	0.253910968	31	8.6	20.1	15.6	159377	207	3.119868032	-0.079515882	0.013091114	-0.081544267	-0.055166752	0.17966234	0.132465976	0.08551074	0.02351089
SRR15929567	Sample378	AMPLICON	501	14296600	PRJNA764180	SAMN21470334	Metagenome or environmental	8381648	ULM UNIVERSITY	5/5/07	39207	1899-12-30 11:21:00	public	"sra	fastq"	"s3	ncbi	gs"	"ncbi.public	gs.US	s3.us-east-1"	SRX12219818	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799523 E	Feature389	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature389	12.94014292	RUN2	SRP337608	FREEZEDRIED	11:21:00	0.47	Feature389	ID 85	FREEZEDRIED	RUN2	17938	1.570385253	12.94014292	5/5/07	1899-12-30 11:21:00	MORNING	4.265	5	2007	DRY WINTER	1.666	MIDDLEAGED	M	Group 36	-13.32348814	Subordinate	2.437244302	31	8.6	26.8	15.6	232130	146	3.572962224	-0.112913214	0.01687751	0.011725721	-0.08720862	0.138498887	0.014299442	0.078830581	0.03402797
SRR15929566	Sample379	AMPLICON	501	19963342	PRJNA764180	SAMN21470335	Metagenome or environmental	11377154	ULM UNIVERSITY	5/6/07	39208	1899-12-30 17:00:00	public	"fastq	sra"	"s3	gs	ncbi"	"s3.us-east-1	ncbi.public	gs.US"	SRX12219819	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799524 E	Feature390	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature390	0.30156589	RUN3	SRP337608	FROZEN	17:00:00	0.71	Feature390	ID 112	FROZEN	RUN3	14195	2.171585531	0.30156589	5/6/07	1899-12-30 17:00:00	AFTERNOON	9.905833333	5	2007	DRY WINTER	1.192	MIDDLEAGED	M	Group 37	-35.5935778	Subordinate	0.312890322	31	10.4	29.5	15.6	4285	269	4.407983162	0.16270636	0.102687789	0.021315305	-0.108136769	-0.154584457	0.181888375	0.256918831	-0.059850372
SRR15930467	Sample38	AMPLICON	501	25098367	PRJNA764180	SAMN21469988	Metagenome or environmental	15732225	ULM UNIVERSITY	6/15/03	37787	1899-12-30 09:09:00	public	"fastq	sra"	"ncbi	s3	gs"	"s3.us-east-1	gs.US	ncbi.public"	SRX12220254	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799199 E	Feature43	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature43	1.800111101	RUN1	SRP337608	FROZEN	9:09:00	0.38	Feature43	ID 4	FROZEN	RUN1	32863	4.207377277	1.800111101	6/15/03	1899-12-30 09:09:00	MORNING	1.723888889	6	2003	DRY WINTER	4.652	MIDDLEAGED	M	Group 36	-10.33511511	Subordinate	0	21.5	-2	7	0	59156	133	2.904861494	-0.178195017	0.085372807	-0.086056832	0.001463301	-0.01020201	-0.095029809	0.009647525	-0.058335808
SRR15929500	Sample380	AMPLICON	501	16187350	PRJNA764180	SAMN21470336	Metagenome or environmental	8833066	ULM UNIVERSITY	5/10/07	39212	1899-12-30 17:40:00	public	"sra	fastq"	"gs	ncbi	s3"	"ncbi.public	s3.us-east-1	gs.US"	SRX12219885	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799525 E	Feature391	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature391	0.516420489	RUN3	SRP337608	FROZEN	17:40:00	0.74	Feature391	ID 15	FROZEN	RUN3	17628	1.504918864	0.516420489	5/10/07	1899-12-30 17:40:00	AFTERNOON	10.535	5	2007	DRY WINTER	0.74	YOUNG	F	Group 40	33.23899765	Subordinate	0.979556989	30.5	5.6	24.7	4.2	9119	255	2.397413758	0.173182642	0.207820717	0.060134377	-0.051873343	-0.281240777	0.195474807	0.081132615	0.047256773
SRR15929499	Sample381	AMPLICON	501	15369838	PRJNA764180	SAMN21470337	Metagenome or environmental	8941234	ULM UNIVERSITY	4/11/07	39183	1899-12-30 17:28:00	public	"sra	fastq"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	SRX12219886	South Africa	Africa	South Africa: Kalahari Research Station	Suricata suricatta	TRUE	Illumina MiSeq	FAECAL PELLET	27.001387 S 21.799526 E	Feature392	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2021-09-17T00:00:00Z	Feature392	0.957366547	RUN3	SRP337608	FROZEN	17:28:00	0.73	Feature392	ID 106	FROZEN	RUN3	16728	2.189467535	0.957366547	4/11/07	1899-12-30 17:28:00	AFTERNOON	10.5925	4	2007	WET SUMMER	2.499	MIDDLEAGED	M	Group 37	12.22496618	Subordinate	0.28771425	32.1	18	31.5	29.6	16035	267	4.533275486	0.166872412	-0.076010463	0.123983114	-0.01260826	0.049619076	0.179426074	-0.054098713	-0.047311354
